Purchase Key,Date Key,Supplier Key,Stock Item Key,WWI Purchase Order ID,Ordered Outers,Ordered Quantity,Received Outers,Package,Is Order Finalized,Lineage Key
5787,5/27/2015,17,140,1452,1071,12852,1071,Carton,1,10
5796,5/28/2015,17,140,1454,1070,12840,1070,Carton,1,10
5805,5/29/2015,17,140,1456,1066,12792,1066,Carton,1,10
5813,5/30/2015,17,140,1458,6,72,6,Carton,1,10
5819,6/1/2015,17,140,1460,1082,12984,1082,Carton,1,10
5828,6/2/2015,17,140,1462,1087,13044,1087,Carton,1,10
5837,6/3/2015,17,140,1464,1084,13008,1084,Carton,1,10
5846,6/4/2015,17,140,1466,1108,13296,1108,Carton,1,10
5855,6/5/2015,17,140,1468,1110,13320,1110,Carton,1,10
5869,6/8/2015,17,140,1472,1127,13524,1127,Carton,1,10
5878,6/9/2015,17,140,1474,1139,13668,1139,Carton,1,10
5887,6/10/2015,17,140,1476,1145,13740,1145,Carton,1,10
5896,6/11/2015,17,140,1478,1141,13692,1141,Carton,1,10
5905,6/12/2015,17,140,1480,1147,13764,1147,Carton,1,10
5912,6/13/2015,17,140,1482,8,96,8,Carton,1,10
5916,6/15/2015,17,140,1484,1160,13920,1160,Carton,1,10
5925,6/16/2015,17,140,1486,1156,13872,1156,Carton,1,10
5934,6/17/2015,17,140,1488,1160,13920,1160,Carton,1,10
5943,6/18/2015,17,140,1490,1166,13992,1166,Carton,1,10
5952,6/19/2015,17,140,1492,1165,13980,1165,Carton,1,10
5964,6/22/2015,17,140,1496,1157,13884,1157,Carton,1,10
5973,6/23/2015,17,140,1498,1156,13872,1156,Carton,1,10
5982,6/24/2015,17,140,1500,1168,14016,1168,Carton,1,10
5991,6/25/2015,17,140,1502,1177,14124,1177,Carton,1,10
6000,6/26/2015,17,140,1504,1188,14256,1188,Carton,1,10
6009,6/29/2015,17,140,1506,1193,14316,1193,Carton,1,10
6018,6/30/2015,17,140,1508,1191,14292,1191,Carton,1,10
6027,7/1/2015,17,140,1510,1187,14244,1187,Carton,1,10
6036,7/2/2015,17,140,1512,1183,14196,1183,Carton,1,10
6045,7/3/2015,17,140,1514,1184,14208,1184,Carton,1,10
6052,7/4/2015,17,140,1516,10,120,10,Carton,1,10
6056,7/6/2015,17,140,1518,1198,14376,1198,Carton,1,10
6065,7/7/2015,17,140,1520,1201,14412,1201,Carton,1,10
6074,7/8/2015,17,140,1522,1197,14364,1197,Carton,1,10
6083,7/9/2015,17,140,1524,1203,14436,1203,Carton,1,10
6092,7/10/2015,17,140,1526,1208,14496,1208,Carton,1,10
6099,7/11/2015,17,140,1528,12,144,12,Carton,1,10
6105,7/13/2015,17,140,1530,1219,14628,1219,Carton,1,10
6114,7/14/2015,17,140,1532,1235,14820,1235,Carton,1,10
6123,7/15/2015,17,140,1534,1233,14796,1233,Carton,1,10
6132,7/16/2015,17,140,1536,1239,14868,1239,Carton,1,10
6141,7/17/2015,17,140,1538,1235,14820,1235,Carton,1,10
6153,7/20/2015,17,140,1542,1236,14832,1236,Carton,1,10
6162,7/21/2015,17,140,1544,1244,14928,1244,Carton,1,10
6171,7/22/2015,17,140,1546,1241,14892,1241,Carton,1,10
6180,7/23/2015,17,140,1548,1253,15036,1253,Carton,1,10
6189,7/24/2015,17,140,1550,1261,15132,1261,Carton,1,10
6204,7/27/2015,17,140,1554,1259,15108,1259,Carton,1,10
6213,7/28/2015,17,140,1556,1255,15060,1255,Carton,1,10
6222,7/29/2015,17,140,1558,1251,15012,1251,Carton,1,10
6231,7/30/2015,17,140,1560,1272,15264,1272,Carton,1,10
6240,7/31/2015,17,140,1562,1268,15216,1268,Carton,1,10
6252,8/3/2015,17,140,1565,1271,15252,1271,Carton,1,10
6261,8/4/2015,17,140,1567,1281,15372,1281,Carton,1,10
6270,8/5/2015,17,140,1569,1278,15336,1278,Carton,1,10
6279,8/6/2015,17,140,1571,1282,15384,1282,Carton,1,10
6288,8/7/2015,17,140,1573,1278,15336,1278,Carton,1,10
6303,8/10/2015,17,140,1577,1292,15504,1292,Carton,1,10
6312,8/11/2015,17,140,1579,1295,15540,1295,Carton,1,10
6321,8/12/2015,17,140,1581,1291,15492,1291,Carton,1,10
6330,8/13/2015,17,140,1583,1293,15516,1293,Carton,1,10
6339,8/14/2015,17,140,1585,1298,15576,1298,Carton,1,10
6351,8/17/2015,17,140,1588,1300,15600,1300,Carton,1,10
6360,8/18/2015,17,140,1590,1297,15564,1297,Carton,1,10
6369,8/19/2015,17,140,1592,1302,15624,1302,Carton,1,10
6378,8/20/2015,17,140,1594,1298,15576,1298,Carton,1,10
6387,8/21/2015,17,140,1596,1321,15852,1321,Carton,1,10
6394,8/22/2015,17,140,1598,8,96,8,Carton,1,10
6400,8/24/2015,17,140,1600,1338,16056,1338,Carton,1,10
6409,8/25/2015,17,140,1602,1342,16104,1342,Carton,1,10
6418,8/26/2015,17,140,1604,1346,16152,1346,Carton,1,10
6427,8/27/2015,17,140,1606,1350,16200,1350,Carton,1,10
6436,8/28/2015,17,140,1608,1373,16476,1373,Carton,1,10
6447,8/31/2015,17,140,1612,1365,16380,1365,Carton,1,10
6456,9/1/2015,17,140,1614,1376,16512,1376,Carton,1,10
6465,9/2/2015,17,140,1616,1381,16572,1381,Carton,1,10
6474,9/3/2015,17,140,1618,1389,16668,1389,Carton,1,10
6483,9/4/2015,17,140,1620,1402,16824,1402,Carton,1,10
6492,9/5/2015,17,140,1622,8,96,8,Carton,1,10
6499,9/7/2015,17,140,1624,1406,16872,1406,Carton,1,10
6508,9/8/2015,17,140,1626,1411,16932,1411,Carton,1,10
6517,9/9/2015,17,140,1628,1407,16884,1407,Carton,1,10
6526,9/10/2015,17,140,1630,1414,16968,1414,Carton,1,10
6535,9/11/2015,17,140,1632,1432,17184,1432,Carton,1,10
6545,9/14/2015,17,140,1635,1426,17112,1426,Carton,1,10
6554,9/15/2015,17,140,1637,1432,17184,1432,Carton,1,10
6563,9/16/2015,17,140,1639,1428,17136,1428,Carton,1,10
6572,9/17/2015,17,140,1641,1439,17268,1439,Carton,1,10
6581,9/18/2015,17,140,1643,1435,17220,1435,Carton,1,10
6594,9/21/2015,17,140,1647,1437,17244,1437,Carton,1,10
6603,9/22/2015,17,140,1649,1444,17328,1444,Carton,1,10
6612,9/23/2015,17,140,1651,1440,17280,1440,Carton,1,10
6621,9/24/2015,17,140,1653,1436,17232,1436,Carton,1,10
6630,9/25/2015,17,140,1655,1432,17184,1432,Carton,1,10
6639,9/26/2015,17,140,1657,10,120,10,Carton,1,10
6644,9/28/2015,17,140,1658,1448,17376,1448,Carton,1,10
6653,9/29/2015,17,140,1660,1448,17376,1448,Carton,1,10
6662,9/30/2015,17,140,1662,1444,17328,1444,Carton,1,10
6671,10/1/2015,17,140,1664,1440,17280,1440,Carton,1,10
6680,10/2/2015,17,140,1666,1444,17328,1444,Carton,1,10
6688,10/3/2015,17,140,1668,10,120,10,Carton,1,10
6692,10/5/2015,17,140,1670,1450,17400,1450,Carton,1,10
6701,10/6/2015,17,140,1672,1463,17556,1463,Carton,1,10
6710,10/7/2015,17,140,1674,1459,17508,1459,Carton,1,10
6719,10/8/2015,17,140,1676,1462,17544,1462,Carton,1,10
6728,10/9/2015,17,140,1678,1458,17496,1458,Carton,1,10
6740,10/12/2015,17,140,1682,1450,17400,1450,Carton,1,10
6749,10/13/2015,17,140,1684,1446,17352,1446,Carton,1,10
6758,10/14/2015,17,140,1686,1448,17376,1448,Carton,1,10
6767,10/15/2015,17,140,1688,1446,17352,1446,Carton,1,10
6776,10/16/2015,17,140,1690,1471,17652,1471,Carton,1,10
6788,10/19/2015,17,140,1694,1470,17640,1470,Carton,1,10
6797,10/20/2015,17,140,1696,1466,17592,1466,Carton,1,10
6806,10/21/2015,17,140,1698,1471,17652,1471,Carton,1,10
6815,10/22/2015,17,140,1700,1467,17604,1467,Carton,1,10
6824,10/23/2015,17,140,1702,1480,17760,1480,Carton,1,10
6837,10/26/2015,17,140,1706,1483,17796,1483,Carton,1,10
6846,10/27/2015,17,140,1708,1479,17748,1479,Carton,1,10
6855,10/28/2015,17,140,1710,1475,17700,1475,Carton,1,10
6864,10/29/2015,17,140,1712,1472,17664,1472,Carton,1,10
6873,10/30/2015,17,140,1714,1482,17784,1482,Carton,1,10
6887,11/2/2015,17,140,1718,1490,17880,1490,Carton,1,10
6896,11/3/2015,17,140,1720,1503,18036,1503,Carton,1,10
6905,11/4/2015,17,140,1722,1499,17988,1499,Carton,1,10
6914,11/5/2015,17,140,1724,1509,18108,1509,Carton,1,10
6923,11/6/2015,17,140,1726,1512,18144,1512,Carton,1,10
6930,11/7/2015,17,140,1728,4,48,4,Carton,1,10
6934,11/9/2015,17,140,1730,1516,18192,1516,Carton,1,10
6943,11/10/2015,17,140,1732,1521,18252,1521,Carton,1,10
6952,11/11/2015,17,140,1734,1527,18324,1527,Carton,1,10
6961,11/12/2015,17,140,1736,1527,18324,1527,Carton,1,10
6970,11/13/2015,17,140,1738,1523,18276,1523,Carton,1,10
6978,11/14/2015,17,140,1740,18,216,18,Carton,1,10
6984,11/16/2015,17,140,1742,1543,18516,1543,Carton,1,10
6993,11/17/2015,17,140,1744,1553,18636,1553,Carton,1,10
7002,11/18/2015,17,140,1746,1551,18612,1551,Carton,1,10
7011,11/19/2015,17,140,1748,1552,18624,1552,Carton,1,10
7020,11/20/2015,17,140,1750,1548,18576,1548,Carton,1,10
7030,11/23/2015,17,140,1753,1551,18612,1551,Carton,1,10
7039,11/24/2015,17,140,1755,1558,18696,1558,Carton,1,10
7048,11/25/2015,17,140,1757,1564,18768,1564,Carton,1,10
7057,11/26/2015,17,140,1759,1563,18756,1563,Carton,1,10
7066,11/27/2015,17,140,1761,1565,18780,1565,Carton,1,10
7076,11/30/2015,17,140,1764,1559,18708,1559,Carton,1,10
7085,12/1/2015,17,140,1766,1562,18744,1562,Carton,1,10
7094,12/2/2015,17,140,1768,1558,18696,1558,Carton,1,10
7103,12/3/2015,17,140,1770,1555,18660,1555,Carton,1,10
7112,12/4/2015,17,140,1772,1557,18684,1557,Carton,1,10
7126,12/7/2015,17,140,1776,1550,18600,1550,Carton,1,10
7135,12/8/2015,17,140,1778,1556,18672,1556,Carton,1,10
7144,12/9/2015,17,140,1780,1554,18648,1554,Carton,1,10
7153,12/10/2015,17,140,1782,1560,18720,1560,Carton,1,10
7162,12/11/2015,17,140,1784,1564,18768,1564,Carton,1,10
7170,12/12/2015,17,140,1786,9,108,9,Carton,1,10
7176,12/14/2015,17,140,1788,1574,18888,1574,Carton,1,10
7185,12/15/2015,17,140,1790,1575,18900,1575,Carton,1,10
7194,12/16/2015,17,140,1792,1585,19020,1585,Carton,1,10
7203,12/17/2015,17,140,1794,1581,18972,1581,Carton,1,10
7212,12/18/2015,17,140,1796,1577,18924,1577,Carton,1,10
7226,12/21/2015,17,140,1800,1569,18828,1569,Carton,1,10
7235,12/22/2015,17,140,1802,1575,18900,1575,Carton,1,10
7244,12/23/2015,17,140,1804,1576,18912,1576,Carton,1,10
7253,12/24/2015,17,140,1806,1581,18972,1581,Carton,1,10
7262,12/25/2015,17,140,1808,1579,18948,1579,Carton,1,10
7274,12/28/2015,17,140,1812,1571,18852,1571,Carton,1,10
7283,12/29/2015,17,140,1814,1567,18804,1567,Carton,1,10
7292,12/30/2015,17,140,1816,1563,18756,1563,Carton,1,10
7301,12/31/2015,17,140,1818,1571,18852,1571,Carton,1,10
4774,1/1/2015,17,122,1210,1991,23892,1991,Carton,1,10
4783,1/2/2015,17,122,1212,1989,23868,1989,Carton,1,10
4796,1/5/2015,17,122,1215,1986,23832,1986,Carton,1,10
4805,1/6/2015,17,122,1217,1984,23808,1984,Carton,1,10
4814,1/7/2015,17,122,1219,1993,23916,1993,Carton,1,10
4823,1/8/2015,17,122,1221,1996,23952,1996,Carton,1,10
4832,1/9/2015,17,122,1223,1994,23928,1994,Carton,1,10
4842,1/12/2015,17,122,1226,2006,24072,2006,Carton,1,10
4851,1/13/2015,17,122,1228,2004,24048,2004,Carton,1,10
4860,1/14/2015,17,122,1230,2005,24060,2005,Carton,1,10
4869,1/15/2015,17,122,1232,2016,24192,2016,Carton,1,10
4878,1/16/2015,17,122,1234,2014,24168,2014,Carton,1,10
4888,1/19/2015,17,122,1237,2044,24528,2044,Carton,1,10
4897,1/20/2015,17,122,1239,2060,24720,2060,Carton,1,10
4906,1/21/2015,17,122,1241,2058,24696,2058,Carton,1,10
4915,1/22/2015,17,122,1243,2056,24672,2056,Carton,1,10
4924,1/23/2015,17,122,1245,2058,24696,2058,Carton,1,10
4937,1/26/2015,17,122,1249,2054,24648,2054,Carton,1,10
4946,1/27/2015,17,122,1251,2069,24828,2069,Carton,1,10
4955,1/28/2015,17,122,1253,2067,24804,2067,Carton,1,10
4964,1/29/2015,17,122,1255,2069,24828,2069,Carton,1,10
4973,1/30/2015,17,122,1257,2079,24948,2079,Carton,1,10
4979,1/31/2015,17,122,1259,10,120,10,Carton,1,10
4987,2/2/2015,17,122,1261,2087,25044,2087,Carton,1,10
4996,2/3/2015,17,122,1263,2096,25152,2096,Carton,1,10
5005,2/4/2015,17,122,1265,2094,25128,2094,Carton,1,10
5014,2/5/2015,17,122,1267,2100,25200,2100,Carton,1,10
5023,2/6/2015,17,122,1269,2111,25332,2111,Carton,1,10
5035,2/9/2015,17,122,1272,2116,25392,2116,Carton,1,10
5044,2/10/2015,17,122,1274,2116,25392,2116,Carton,1,10
5053,2/11/2015,17,122,1276,2126,25512,2126,Carton,1,10
5062,2/12/2015,17,122,1278,2127,25524,2127,Carton,1,10
5071,2/13/2015,17,122,1280,2127,25524,2127,Carton,1,10
5078,2/14/2015,17,122,1282,3,36,3,Carton,1,10
5085,2/16/2015,17,122,1284,2129,25548,2129,Carton,1,10
5094,2/17/2015,17,122,1286,2127,25524,2127,Carton,1,10
5103,2/18/2015,17,122,1288,2127,25524,2127,Carton,1,10
5112,2/19/2015,17,122,1290,2132,25584,2132,Carton,1,10
5121,2/20/2015,17,122,1292,2130,25560,2130,Carton,1,10
5127,2/21/2015,17,122,1294,12,144,12,Carton,1,10
5133,2/23/2015,17,122,1295,2146,25752,2146,Carton,1,10
5142,2/24/2015,17,122,1297,2150,25800,2150,Carton,1,10
5151,2/25/2015,17,122,1299,2164,25968,2164,Carton,1,10
5160,2/26/2015,17,122,1301,2162,25944,2162,Carton,1,10
5169,2/27/2015,17,122,1303,2168,26016,2168,Carton,1,10
5183,3/2/2015,17,122,1307,2170,26040,2170,Carton,1,10
5192,3/3/2015,17,122,1309,2174,26088,2174,Carton,1,10
5201,3/4/2015,17,122,1311,2180,26160,2180,Carton,1,10
5210,3/5/2015,17,122,1313,2199,26388,2199,Carton,1,10
5219,3/6/2015,17,122,1315,2197,26364,2197,Carton,1,10
5232,3/9/2015,17,122,1319,2202,26424,2202,Carton,1,10
5241,3/10/2015,17,122,1321,2207,26484,2207,Carton,1,10
5250,3/11/2015,17,122,1323,2205,26460,2205,Carton,1,10
5259,3/12/2015,17,122,1325,2203,26436,2203,Carton,1,10
5268,3/13/2015,17,122,1327,2204,26448,2204,Carton,1,10
5281,3/16/2015,17,122,1331,2200,26400,2200,Carton,1,10
5290,3/17/2015,17,122,1333,2208,26496,2208,Carton,1,10
5299,3/18/2015,17,122,1335,2206,26472,2206,Carton,1,10
5308,3/19/2015,17,122,1337,2208,26496,2208,Carton,1,10
5317,3/20/2015,17,122,1339,2212,26544,2212,Carton,1,10
5331,3/23/2015,17,122,1343,2222,26664,2222,Carton,1,10
5340,3/24/2015,17,122,1345,2232,26784,2232,Carton,1,10
5349,3/25/2015,17,122,1347,2240,26880,2240,Carton,1,10
5358,3/26/2015,17,122,1349,2238,26856,2238,Carton,1,10
5367,3/27/2015,17,122,1351,2243,26916,2243,Carton,1,10
5373,3/28/2015,17,122,1353,15,180,15,Carton,1,10
5380,3/30/2015,17,122,1355,2261,27132,2261,Carton,1,10
5389,3/31/2015,17,122,1357,2259,27108,2259,Carton,1,10
5398,4/1/2015,17,122,1359,2257,27084,2257,Carton,1,10
5407,4/2/2015,17,122,1361,2259,27108,2259,Carton,1,10
5416,4/3/2015,17,122,1363,2262,27144,2262,Carton,1,10
5430,4/6/2015,17,122,1367,2264,27168,2264,Carton,1,10
5439,4/7/2015,17,122,1369,2266,27192,2266,Carton,1,10
5448,4/8/2015,17,122,1371,2277,27324,2277,Carton,1,10
5457,4/9/2015,17,122,1373,2289,27468,2289,Carton,1,10
5466,4/10/2015,17,122,1375,2287,27444,2287,Carton,1,10
5480,4/13/2015,17,122,1379,2283,27396,2283,Carton,1,10
5489,4/14/2015,17,122,1381,2288,27456,2288,Carton,1,10
5498,4/15/2015,17,122,1383,2301,27612,2301,Carton,1,10
5507,4/16/2015,17,122,1385,2306,27672,2306,Carton,1,10
5516,4/17/2015,17,122,1387,2308,27696,2308,Carton,1,10
5521,4/18/2015,17,122,1389,9,108,9,Carton,1,10
5527,4/20/2015,17,122,1390,2321,27852,2321,Carton,1,10
5536,4/21/2015,17,122,1392,2319,27828,2319,Carton,1,10
5545,4/22/2015,17,122,1394,2325,27900,2325,Carton,1,10
5554,4/23/2015,17,122,1396,2348,28176,2348,Carton,1,10
5563,4/24/2015,17,122,1398,2346,28152,2346,Carton,1,10
5574,4/27/2015,17,122,1402,2348,28176,2348,Carton,1,10
5583,4/28/2015,17,122,1404,2346,28152,2346,Carton,1,10
5592,4/29/2015,17,122,1406,2344,28128,2344,Carton,1,10
5601,4/30/2015,17,122,1408,2356,28272,2356,Carton,1,10
5610,5/1/2015,17,122,1410,2361,28332,2361,Carton,1,10
5619,5/4/2015,17,122,1412,2359,28308,2359,Carton,1,10
5628,5/5/2015,17,122,1414,2365,28380,2365,Carton,1,10
5637,5/6/2015,17,122,1416,2373,28476,2373,Carton,1,10
5646,5/7/2015,17,122,1418,2396,28752,2396,Carton,1,10
5655,5/8/2015,17,122,1420,2398,28776,2398,Carton,1,10
5662,5/9/2015,17,122,1422,4,48,4,Carton,1,10
5669,5/11/2015,17,122,1424,2400,28800,2400,Carton,1,10
5678,5/12/2015,17,122,1426,2405,28860,2405,Carton,1,10
5687,5/13/2015,17,122,1428,2403,28836,2403,Carton,1,10
5696,5/14/2015,17,122,1430,2410,28920,2410,Carton,1,10
5705,5/15/2015,17,122,1432,2420,29040,2420,Carton,1,10
5722,5/18/2015,17,122,1436,2430,29160,2430,Carton,1,10
5731,5/19/2015,17,122,1438,2428,29136,2428,Carton,1,10
5740,5/20/2015,17,122,1440,2436,29232,2436,Carton,1,10
5749,5/21/2015,17,122,1442,2436,29232,2436,Carton,1,10
5758,5/22/2015,17,122,1444,2434,29208,2434,Carton,1,10
5765,5/23/2015,17,122,1446,8,96,8,Carton,1,10
5772,5/25/2015,17,122,1448,2447,29364,2447,Carton,1,10
5781,5/26/2015,17,122,1450,2449,29388,2449,Carton,1,10
5790,5/27/2015,17,122,1452,2447,29364,2447,Carton,1,10
5799,5/28/2015,17,122,1454,2445,29340,2445,Carton,1,10
5808,5/29/2015,17,122,1456,2455,29460,2455,Carton,1,10
5822,6/1/2015,17,122,1460,2461,29532,2461,Carton,1,10
5831,6/2/2015,17,122,1462,2470,29640,2470,Carton,1,10
5840,6/3/2015,17,122,1464,2487,29844,2487,Carton,1,10
5849,6/4/2015,17,122,1466,2506,30072,2506,Carton,1,10
5858,6/5/2015,17,122,1468,2512,30144,2512,Carton,1,10
5864,6/6/2015,17,122,1470,10,120,10,Carton,1,10
5872,6/8/2015,17,122,1472,2520,30240,2520,Carton,1,10
5881,6/9/2015,17,122,1474,2524,30288,2524,Carton,1,10
5890,6/10/2015,17,122,1476,2529,30348,2529,Carton,1,10
5899,6/11/2015,17,122,1478,2531,30372,2531,Carton,1,10
5908,6/12/2015,17,122,1480,2532,30384,2532,Carton,1,10
5919,6/15/2015,17,122,1484,2538,30456,2538,Carton,1,10
5928,6/16/2015,17,122,1486,2556,30672,2556,Carton,1,10
5937,6/17/2015,17,122,1488,2571,30852,2571,Carton,1,10
5946,6/18/2015,17,122,1490,2569,30828,2569,Carton,1,10
5955,6/19/2015,17,122,1492,2576,30912,2576,Carton,1,10
5967,6/22/2015,17,122,1496,2579,30948,2579,Carton,1,10
5976,6/23/2015,17,122,1498,2577,30924,2577,Carton,1,10
5985,6/24/2015,17,122,1500,2583,30996,2583,Carton,1,10
5994,6/25/2015,17,122,1502,2591,31092,2591,Carton,1,10
6003,6/26/2015,17,122,1504,2589,31068,2589,Carton,1,10
6012,6/29/2015,17,122,1506,2588,31056,2588,Carton,1,10
6021,6/30/2015,17,122,1508,2586,31032,2586,Carton,1,10
6030,7/1/2015,17,122,1510,2584,31008,2584,Carton,1,10
6039,7/2/2015,17,122,1512,2583,30996,2583,Carton,1,10
6048,7/3/2015,17,122,1514,2588,31056,2588,Carton,1,10
6059,7/6/2015,17,122,1518,2616,31392,2616,Carton,1,10
6068,7/7/2015,17,122,1520,2630,31560,2630,Carton,1,10
6077,7/8/2015,17,122,1522,2634,31608,2634,Carton,1,10
6086,7/9/2015,17,122,1524,2643,31716,2643,Carton,1,10
6095,7/10/2015,17,122,1526,2641,31692,2641,Carton,1,10
6108,7/13/2015,17,122,1530,2637,31644,2637,Carton,1,10
6117,7/14/2015,17,122,1532,2635,31620,2635,Carton,1,10
6126,7/15/2015,17,122,1534,2633,31596,2633,Carton,1,10
6135,7/16/2015,17,122,1536,2641,31692,2641,Carton,1,10
6144,7/17/2015,17,122,1538,2639,31668,2639,Carton,1,10
6156,7/20/2015,17,122,1542,2646,31752,2646,Carton,1,10
6165,7/21/2015,17,122,1544,2656,31872,2656,Carton,1,10
6174,7/22/2015,17,122,1546,2656,31872,2656,Carton,1,10
6183,7/23/2015,17,122,1548,2663,31956,2663,Carton,1,10
6192,7/24/2015,17,122,1550,2670,32040,2670,Carton,1,10
6198,7/25/2015,17,122,1552,6,72,6,Carton,1,10
6207,7/27/2015,17,122,1554,2685,32220,2685,Carton,1,10
6216,7/28/2015,17,122,1556,2689,32268,2689,Carton,1,10
6225,7/29/2015,17,122,1558,2687,32244,2687,Carton,1,10
6234,7/30/2015,17,122,1560,2685,32220,2685,Carton,1,10
6243,7/31/2015,17,122,1562,2700,32400,2700,Carton,1,10
6249,8/1/2015,17,122,1564,10,120,10,Carton,1,10
6255,8/3/2015,17,122,1565,2722,32664,2722,Carton,1,10
6264,8/4/2015,17,122,1567,2729,32748,2729,Carton,1,10
6273,8/5/2015,17,122,1569,2728,32736,2728,Carton,1,10
6282,8/6/2015,17,122,1571,2726,32712,2726,Carton,1,10
6291,8/7/2015,17,122,1573,2726,32712,2726,Carton,1,10
6298,8/8/2015,17,122,1575,6,72,6,Carton,1,10
6306,8/10/2015,17,122,1577,2749,32988,2749,Carton,1,10
6315,8/11/2015,17,122,1579,2760,33120,2760,Carton,1,10
6324,8/12/2015,17,122,1581,2758,33096,2758,Carton,1,10
6333,8/13/2015,17,122,1583,2770,33240,2770,Carton,1,10
6342,8/14/2015,17,122,1585,2768,33216,2768,Carton,1,10
6348,8/15/2015,17,122,1587,5,60,5,Carton,1,10
6354,8/17/2015,17,122,1588,2772,33264,2772,Carton,1,10
6363,8/18/2015,17,122,1590,2770,33240,2770,Carton,1,10
6372,8/19/2015,17,122,1592,2768,33216,2768,Carton,1,10
6381,8/20/2015,17,122,1594,2769,33228,2769,Carton,1,10
6390,8/21/2015,17,122,1596,2772,33264,2772,Carton,1,10
6396,8/22/2015,17,122,1598,13,156,13,Carton,1,10
6403,8/24/2015,17,122,1600,2787,33444,2787,Carton,1,10
6412,8/25/2015,17,122,1602,2790,33480,2790,Carton,1,10
6421,8/26/2015,17,122,1604,2794,33528,2794,Carton,1,10
6430,8/27/2015,17,122,1606,2810,33720,2810,Carton,1,10
6439,8/28/2015,17,122,1608,2811,33732,2811,Carton,1,10
6450,8/31/2015,17,122,1612,2807,33684,2807,Carton,1,10
6459,9/1/2015,17,122,1614,2805,33660,2805,Carton,1,10
6468,9/2/2015,17,122,1616,2808,33696,2808,Carton,1,10
6477,9/3/2015,17,122,1618,2809,33708,2809,Carton,1,10
6486,9/4/2015,17,122,1620,2814,33768,2814,Carton,1,10
6495,9/5/2015,17,122,1622,2,24,2,Carton,1,10
6502,9/7/2015,17,122,1624,2814,33768,2814,Carton,1,10
6511,9/8/2015,17,122,1626,2812,33744,2812,Carton,1,10
6520,9/9/2015,17,122,1628,2812,33744,2812,Carton,1,10
6529,9/10/2015,17,122,1630,2810,33720,2810,Carton,1,10
6538,9/11/2015,17,122,1632,2835,34020,2835,Carton,1,10
6548,9/14/2015,17,122,1635,2832,33984,2832,Carton,1,10
6557,9/15/2015,17,122,1637,2840,34080,2840,Carton,1,10
6566,9/16/2015,17,122,1639,2838,34056,2838,Carton,1,10
6575,9/17/2015,17,122,1641,2844,34128,2844,Carton,1,10
6584,9/18/2015,17,122,1643,2842,34104,2842,Carton,1,10
6597,9/21/2015,17,122,1647,2849,34188,2849,Carton,1,10
6606,9/22/2015,17,122,1649,2862,34344,2862,Carton,1,10
6615,9/23/2015,17,122,1651,2873,34476,2873,Carton,1,10
6624,9/24/2015,17,122,1653,2871,34452,2871,Carton,1,10
6633,9/25/2015,17,122,1655,2869,34428,2869,Carton,1,10
6641,9/26/2015,17,122,1657,9,108,9,Carton,1,10
6647,9/28/2015,17,122,1658,2881,34572,2881,Carton,1,10
6656,9/29/2015,17,122,1660,2896,34752,2896,Carton,1,10
6665,9/30/2015,17,122,1662,2901,34812,2901,Carton,1,10
6674,10/1/2015,17,122,1664,2907,34884,2907,Carton,1,10
6683,10/2/2015,17,122,1666,2928,35136,2928,Carton,1,10
6695,10/5/2015,17,122,1670,2926,35112,2926,Carton,1,10
6704,10/6/2015,17,122,1672,2929,35148,2929,Carton,1,10
6713,10/7/2015,17,122,1674,2927,35124,2927,Carton,1,10
6722,10/8/2015,17,122,1676,2938,35256,2938,Carton,1,10
6731,10/9/2015,17,122,1678,2940,35280,2940,Carton,1,10
6743,10/12/2015,17,122,1682,2955,35460,2955,Carton,1,10
6752,10/13/2015,17,122,1684,2953,35436,2953,Carton,1,10
6761,10/14/2015,17,122,1686,2961,35532,2961,Carton,1,10
6770,10/15/2015,17,122,1688,2961,35532,2961,Carton,1,10
6779,10/16/2015,17,122,1690,2962,35544,2962,Carton,1,10
6791,10/19/2015,17,122,1694,2980,35760,2980,Carton,1,10
6800,10/20/2015,17,122,1696,2992,35904,2992,Carton,1,10
6809,10/21/2015,17,122,1698,2990,35880,2990,Carton,1,10
6818,10/22/2015,17,122,1700,3004,36048,3004,Carton,1,10
6827,10/23/2015,17,122,1702,3002,36024,3002,Carton,1,10
6840,10/26/2015,17,122,1706,3008,36096,3008,Carton,1,10
6849,10/27/2015,17,122,1708,3006,36072,3006,Carton,1,10
6858,10/28/2015,17,122,1710,3012,36144,3012,Carton,1,10
6867,10/29/2015,17,122,1712,3010,36120,3010,Carton,1,10
6876,10/30/2015,17,122,1714,3023,36276,3023,Carton,1,10
6883,10/31/2015,17,122,1716,9,108,9,Carton,1,10
6890,11/2/2015,17,122,1718,3030,36360,3030,Carton,1,10
6899,11/3/2015,17,122,1720,3040,36480,3040,Carton,1,10
6908,11/4/2015,17,122,1722,3043,36516,3043,Carton,1,10
6917,11/5/2015,17,122,1724,3042,36504,3042,Carton,1,10
6926,11/6/2015,17,122,1726,3053,36636,3053,Carton,1,10
6937,11/9/2015,17,122,1730,3049,36588,3049,Carton,1,10
6946,11/10/2015,17,122,1732,3075,36900,3075,Carton,1,10
6955,11/11/2015,17,122,1734,3083,36996,3083,Carton,1,10
6964,11/12/2015,17,122,1736,3081,36972,3081,Carton,1,10
6973,11/13/2015,17,122,1738,3079,36948,3079,Carton,1,10
