Purchase_Key,DATE_TEMP,Supplier_Key,Stock_Item_Key,WWI_Purchase_Order_ID,Ordered_Outers,Ordered_Quantity,Received_Outers,Package,Is_Order_Finalized,Lineage_Key
5831,06-02-2015,17,122,1462,2470,29640,2470,Carton,1,10
5840,06-03-2015,17,122,1464,2487,29844,2487,Carton,1,10
5849,06-04-2015,17,122,1466,2506,30072,2506,Carton,1,10
5858,06-05-2015,17,122,1468,2512,30144,2512,Carton,1,10
5864,06-06-2015,17,122,1470,10,120,10,Carton,1,10
5872,06-08-2015,17,122,1472,2520,30240,2520,Carton,1,10
5881,06-09-2015,17,122,1474,2524,30288,2524,Carton,1,10
5890,06-10-2015,17,122,1476,2529,30348,2529,Carton,1,10
5899,06-11-2015,17,122,1478,2531,30372,2531,Carton,1,10
5908,06-12-2015,17,122,1480,2532,30384,2532,Carton,1,10
5919,06-15-2015,17,122,1484,2538,30456,2538,Carton,1,10
5928,06-16-2015,17,122,1486,2556,30672,2556,Carton,1,10
5937,06-17-2015,17,122,1488,2571,30852,2571,Carton,1,10
5946,06-18-2015,17,122,1490,2569,30828,2569,Carton,1,10
5955,06-19-2015,17,122,1492,2576,30912,2576,Carton,1,10
5967,06-22-2015,17,122,1496,2579,30948,2579,Carton,1,10
5976,06-23-2015,17,122,1498,2577,30924,2577,Carton,1,10
5985,06-24-2015,17,122,1500,2583,30996,2583,Carton,1,10
5994,06-25-2015,17,122,1502,2591,31092,2591,Carton,1,10
6003,06-26-2015,17,122,1504,2589,31068,2589,Carton,1,10
6012,06-29-2015,17,122,1506,2588,31056,2588,Carton,1,10
6021,06-30-2015,17,122,1508,2586,31032,2586,Carton,1,10
6030,07-01-2015,17,122,1510,2584,31008,2584,Carton,1,10
6039,07-02-2015,17,122,1512,2583,30996,2583,Carton,1,10
6048,07-03-2015,17,122,1514,2588,31056,2588,Carton,1,10
6059,07-06-2015,17,122,1518,2616,31392,2616,Carton,1,10
6068,07-07-2015,17,122,1520,2630,31560,2630,Carton,1,10
6077,07-08-2015,17,122,1522,2634,31608,2634,Carton,1,10
6086,07-09-2015,17,122,1524,2643,31716,2643,Carton,1,10
6095,07-10-2015,17,122,1526,2641,31692,2641,Carton,1,10
6108,07-13-2015,17,122,1530,2637,31644,2637,Carton,1,10
6117,07-14-2015,17,122,1532,2635,31620,2635,Carton,1,10
6126,07-15-2015,17,122,1534,2633,31596,2633,Carton,1,10
6135,07-16-2015,17,122,1536,2641,31692,2641,Carton,1,10
6144,07-17-2015,17,122,1538,2639,31668,2639,Carton,1,10
6156,07-20-2015,17,122,1542,2646,31752,2646,Carton,1,10
6165,07-21-2015,17,122,1544,2656,31872,2656,Carton,1,10
6174,07-22-2015,17,122,1546,2656,31872,2656,Carton,1,10
6183,07-23-2015,17,122,1548,2663,31956,2663,Carton,1,10
6192,07-24-2015,17,122,1550,2670,32040,2670,Carton,1,10
6198,07-25-2015,17,122,1552,6,72,6,Carton,1,10
6207,07-27-2015,17,122,1554,2685,32220,2685,Carton,1,10
6216,07-28-2015,17,122,1556,2689,32268,2689,Carton,1,10
6225,07-29-2015,17,122,1558,2687,32244,2687,Carton,1,10
6234,07-30-2015,17,122,1560,2685,32220,2685,Carton,1,10
6243,07-31-2015,17,122,1562,2700,32400,2700,Carton,1,10
6249,08-01-2015,17,122,1564,10,120,10,Carton,1,10
6255,08-03-2015,17,122,1565,2722,32664,2722,Carton,1,10
6264,08-04-2015,17,122,1567,2729,32748,2729,Carton,1,10
6273,08-05-2015,17,122,1569,2728,32736,2728,Carton,1,10
6282,08-06-2015,17,122,1571,2726,32712,2726,Carton,1,10
6291,08-07-2015,17,122,1573,2726,32712,2726,Carton,1,10
6298,08-08-2015,17,122,1575,6,72,6,Carton,1,10
6306,08-10-2015,17,122,1577,2749,32988,2749,Carton,1,10
6315,08-11-2015,17,122,1579,2760,33120,2760,Carton,1,10
6324,08-12-2015,17,122,1581,2758,33096,2758,Carton,1,10
6333,08-13-2015,17,122,1583,2770,33240,2770,Carton,1,10
6342,08-14-2015,17,122,1585,2768,33216,2768,Carton,1,10
6348,08-15-2015,17,122,1587,5,60,5,Carton,1,10
6354,08-17-2015,17,122,1588,2772,33264,2772,Carton,1,10
6363,08-18-2015,17,122,1590,2770,33240,2770,Carton,1,10
6372,08-19-2015,17,122,1592,2768,33216,2768,Carton,1,10
6381,08-20-2015,17,122,1594,2769,33228,2769,Carton,1,10
6390,08-21-2015,17,122,1596,2772,33264,2772,Carton,1,10
6396,08-22-2015,17,122,1598,13,156,13,Carton,1,10
6403,08-24-2015,17,122,1600,2787,33444,2787,Carton,1,10
6412,08-25-2015,17,122,1602,2790,33480,2790,Carton,1,10
6421,08-26-2015,17,122,1604,2794,33528,2794,Carton,1,10
6430,08-27-2015,17,122,1606,2810,33720,2810,Carton,1,10
6439,08-28-2015,17,122,1608,2811,33732,2811,Carton,1,10
6450,08-31-2015,17,122,1612,2807,33684,2807,Carton,1,10
6459,09-01-2015,17,122,1614,2805,33660,2805,Carton,1,10
6468,09-02-2015,17,122,1616,2808,33696,2808,Carton,1,10
6477,09-03-2015,17,122,1618,2809,33708,2809,Carton,1,10
6486,09-04-2015,17,122,1620,2814,33768,2814,Carton,1,10
6495,09-05-2015,17,122,1622,2,24,2,Carton,1,10
6502,09-07-2015,17,122,1624,2814,33768,2814,Carton,1,10
6511,09-08-2015,17,122,1626,2812,33744,2812,Carton,1,10
6520,09-09-2015,17,122,1628,2812,33744,2812,Carton,1,10
6529,09-10-2015,17,122,1630,2810,33720,2810,Carton,1,10
6538,09-11-2015,17,122,1632,2835,34020,2835,Carton,1,10
6548,09-14-2015,17,122,1635,2832,33984,2832,Carton,1,10
6557,09-15-2015,17,122,1637,2840,34080,2840,Carton,1,10
6566,09-16-2015,17,122,1639,2838,34056,2838,Carton,1,10
6575,09-17-2015,17,122,1641,2844,34128,2844,Carton,1,10
6584,09-18-2015,17,122,1643,2842,34104,2842,Carton,1,10
6597,09-21-2015,17,122,1647,2849,34188,2849,Carton,1,10
6606,09-22-2015,17,122,1649,2862,34344,2862,Carton,1,10
6615,09-23-2015,17,122,1651,2873,34476,2873,Carton,1,10
6624,09-24-2015,17,122,1653,2871,34452,2871,Carton,1,10
6633,09-25-2015,17,122,1655,2869,34428,2869,Carton,1,10
6641,09-26-2015,17,122,1657,9,108,9,Carton,1,10
6647,09-28-2015,17,122,1658,2881,34572,2881,Carton,1,10
6656,09-29-2015,17,122,1660,2896,34752,2896,Carton,1,10
6665,09-30-2015,17,122,1662,2901,34812,2901,Carton,1,10
6674,10-01-2015,17,122,1664,2907,34884,2907,Carton,1,10
6683,10-02-2015,17,122,1666,2928,35136,2928,Carton,1,10
6695,10-05-2015,17,122,1670,2926,35112,2926,Carton,1,10
6704,10-06-2015,17,122,1672,2929,35148,2929,Carton,1,10
6713,10-07-2015,17,122,1674,2927,35124,2927,Carton,1,10
6722,10-08-2015,17,122,1676,2938,35256,2938,Carton,1,10
6731,10-09-2015,17,122,1678,2940,35280,2940,Carton,1,10
6743,10-12-2015,17,122,1682,2955,35460,2955,Carton,1,10
6752,10-13-2015,17,122,1684,2953,35436,2953,Carton,1,10
6761,10-14-2015,17,122,1686,2961,35532,2961,Carton,1,10
6770,10-15-2015,17,122,1688,2961,35532,2961,Carton,1,10
6779,10-16-2015,17,122,1690,2962,35544,2962,Carton,1,10
6791,10-19-2015,17,122,1694,2980,35760,2980,Carton,1,10
6800,10-20-2015,17,122,1696,2992,35904,2992,Carton,1,10
6809,10-21-2015,17,122,1698,2990,35880,2990,Carton,1,10
6818,10-22-2015,17,122,1700,3004,36048,3004,Carton,1,10
6827,10-23-2015,17,122,1702,3002,36024,3002,Carton,1,10
6840,10-26-2015,17,122,1706,3008,36096,3008,Carton,1,10
6849,10-27-2015,17,122,1708,3006,36072,3006,Carton,1,10
6858,10-28-2015,17,122,1710,3012,36144,3012,Carton,1,10
6867,10-29-2015,17,122,1712,3010,36120,3010,Carton,1,10
6876,10-30-2015,17,122,1714,3023,36276,3023,Carton,1,10
6883,10-31-2015,17,122,1716,9,108,9,Carton,1,10
6890,11-02-2015,17,122,1718,3030,36360,3030,Carton,1,10
6899,11-03-2015,17,122,1720,3040,36480,3040,Carton,1,10
6908,11-04-2015,17,122,1722,3043,36516,3043,Carton,1,10
6917,11-05-2015,17,122,1724,3042,36504,3042,Carton,1,10
6926,11-06-2015,17,122,1726,3053,36636,3053,Carton,1,10
6937,11-09-2015,17,122,1730,3049,36588,3049,Carton,1,10
6946,11-10-2015,17,122,1732,3075,36900,3075,Carton,1,10
6955,11-11-2015,17,122,1734,3083,36996,3083,Carton,1,10
6964,11-12-2015,17,122,1736,3081,36972,3081,Carton,1,10
6973,11-13-2015,17,122,1738,3079,36948,3079,Carton,1,10
6987,11-16-2015,17,122,1742,3075,36900,3075,Carton,1,10
6996,11-17-2015,17,122,1744,3073,36876,3073,Carton,1,10
7005,11-18-2015,17,122,1746,3081,36972,3081,Carton,1,10
7014,11-19-2015,17,122,1748,3079,36948,3079,Carton,1,10
7023,11-20-2015,17,122,1750,3083,36996,3083,Carton,1,10
7033,11-23-2015,17,122,1753,3088,37056,3088,Carton,1,10
7042,11-24-2015,17,122,1755,3098,37176,3098,Carton,1,10
7051,11-25-2015,17,122,1757,3096,37152,3096,Carton,1,10
7060,11-26-2015,17,122,1759,3094,37128,3094,Carton,1,10
7069,11-27-2015,17,122,1761,3102,37224,3102,Carton,1,10
7079,11-30-2015,17,122,1764,3108,37296,3108,Carton,1,10
7088,12-01-2015,17,122,1766,3106,37272,3106,Carton,1,10
7097,12-02-2015,17,122,1768,3124,37488,3124,Carton,1,10
7106,12-03-2015,17,122,1770,3130,37560,3130,Carton,1,10
7115,12-04-2015,17,122,1772,3138,37656,3138,Carton,1,10
7121,12-05-2015,17,122,1774,8,96,8,Carton,1,10
7129,12-07-2015,17,122,1776,3169,38028,3169,Carton,1,10
7138,12-08-2015,17,122,1778,3167,38004,3167,Carton,1,10
7147,12-09-2015,17,122,1780,3165,37980,3165,Carton,1,10
7156,12-10-2015,17,122,1782,3173,38076,3173,Carton,1,10
7165,12-11-2015,17,122,1784,3171,38052,3171,Carton,1,10
7179,12-14-2015,17,122,1788,3173,38076,3173,Carton,1,10
7188,12-15-2015,17,122,1790,3182,38184,3182,Carton,1,10
7197,12-16-2015,17,122,1792,3191,38292,3191,Carton,1,10
7206,12-17-2015,17,122,1794,3189,38268,3189,Carton,1,10
7215,12-18-2015,17,122,1796,3195,38340,3195,Carton,1,10
7221,12-19-2015,17,122,1798,7,84,7,Carton,1,10
7229,12-21-2015,17,122,1800,3215,38580,3215,Carton,1,10
7238,12-22-2015,17,122,1802,3221,38652,3221,Carton,1,10
7247,12-23-2015,17,122,1804,3219,38628,3219,Carton,1,10
7256,12-24-2015,17,122,1806,3218,38616,3218,Carton,1,10
7265,12-25-2015,17,122,1808,3229,38748,3229,Carton,1,10
7277,12-28-2015,17,122,1812,3225,38700,3225,Carton,1,10
7286,12-29-2015,17,122,1814,3241,38892,3241,Carton,1,10
7295,12-30-2015,17,122,1816,3239,38868,3239,Carton,1,10
7304,12-31-2015,17,122,1818,3253,39036,3253,Carton,1,10
4775,01-01-2015,20,36,1211,493,12325,493,Each,1,10
4784,01-02-2015,20,36,1213,499,12475,499,Each,1,10
4797,01-05-2015,20,36,1216,506,12650,506,Each,1,10
4806,01-06-2015,20,36,1218,507,12675,507,Each,1,10
4815,01-07-2015,20,36,1220,513,12825,513,Each,1,10
4824,01-08-2015,20,36,1222,510,12750,510,Each,1,10
4833,01-09-2015,20,36,1224,510,12750,510,Each,1,10
4843,01-12-2015,20,36,1227,504,12600,504,Each,1,10
4852,01-13-2015,20,36,1229,505,12625,505,Each,1,10
4861,01-14-2015,20,36,1231,513,12825,513,Each,1,10
4870,01-15-2015,20,36,1233,516,12900,516,Each,1,10
4879,01-16-2015,20,36,1235,516,12900,516,Each,1,10
4889,01-19-2015,20,36,1238,510,12750,510,Each,1,10
4898,01-20-2015,20,36,1240,510,12750,510,Each,1,10
4907,01-21-2015,20,36,1242,516,12900,516,Each,1,10
4916,01-22-2015,20,36,1244,519,12975,519,Each,1,10
4925,01-23-2015,20,36,1246,520,13000,520,Each,1,10
4930,01-24-2015,20,36,1248,11,275,11,Each,1,10
4938,01-26-2015,20,36,1250,528,13200,528,Each,1,10
4947,01-27-2015,20,36,1252,534,13350,534,Each,1,10
4956,01-28-2015,20,36,1254,548,13700,548,Each,1,10
4965,01-29-2015,20,36,1256,552,13800,552,Each,1,10
4974,01-30-2015,20,36,1258,549,13725,549,Each,1,10
4988,02-02-2015,20,36,1262,547,13675,547,Each,1,10
4997,02-03-2015,20,36,1264,560,14000,560,Each,1,10
5006,02-04-2015,20,36,1266,559,13975,559,Each,1,10
5015,02-05-2015,20,36,1268,566,14150,566,Each,1,10
5024,02-06-2015,20,36,1270,563,14075,563,Each,1,10
5027,02-07-2015,20,36,1271,8,200,8,Each,1,10
5036,02-09-2015,20,36,1273,570,14250,570,Each,1,10
5045,02-10-2015,20,36,1275,578,14450,578,Each,1,10
5054,02-11-2015,20,36,1277,575,14375,575,Each,1,10
5063,02-12-2015,20,36,1279,572,14300,572,Each,1,10
5072,02-13-2015,20,36,1281,582,14550,582,Each,1,10
5086,02-16-2015,20,36,1285,589,14725,589,Each,1,10
5095,02-17-2015,20,36,1287,598,14950,598,Each,1,10
5104,02-18-2015,20,36,1289,595,14875,595,Each,1,10
5113,02-19-2015,20,36,1291,592,14800,592,Each,1,10
5122,02-20-2015,20,36,1293,596,14900,596,Each,1,10
5134,02-23-2015,20,36,1296,590,14750,590,Each,1,10
5143,02-24-2015,20,36,1298,597,14925,597,Each,1,10
5152,02-25-2015,20,36,1300,607,15175,607,Each,1,10
5161,02-26-2015,20,36,1302,604,15100,604,Each,1,10
5170,02-27-2015,20,36,1304,613,15325,613,Each,1,10
5176,02-28-2015,20,36,1306,8,200,8,Each,1,10
5184,03-02-2015,20,36,1308,618,15450,618,Each,1,10
5193,03-03-2015,20,36,1310,615,15375,615,Each,1,10
5202,03-04-2015,20,36,1312,622,15550,622,Each,1,10
5211,03-05-2015,20,36,1314,622,15550,622,Each,1,10
5220,03-06-2015,20,36,1316,621,15525,621,Each,1,10
5233,03-09-2015,20,36,1320,612,15300,612,Each,1,10
5242,03-10-2015,20,36,1322,609,15225,609,Each,1,10
5251,03-11-2015,20,36,1324,617,15425,617,Each,1,10
5260,03-12-2015,20,36,1326,627,15675,627,Each,1,10
5269,03-13-2015,20,36,1328,624,15600,624,Each,1,10
5282,03-16-2015,20,36,1332,624,15600,624,Each,1,10
5291,03-17-2015,20,36,1334,636,15900,636,Each,1,10
5300,03-18-2015,20,36,1336,640,16000,640,Each,1,10
5309,03-19-2015,20,36,1338,647,16175,647,Each,1,10
5318,03-20-2015,20,36,1340,651,16275,651,Each,1,10
5323,03-21-2015,20,36,1342,6,150,6,Each,1,10
5332,03-23-2015,20,36,1344,672,16800,672,Each,1,10
5341,03-24-2015,20,36,1346,669,16725,669,Each,1,10
5350,03-25-2015,20,36,1348,678,16950,678,Each,1,10
5359,03-26-2015,20,36,1350,676,16900,676,Each,1,10
5368,03-27-2015,20,36,1352,679,16975,679,Each,1,10
5381,03-30-2015,20,36,1356,670,16750,670,Each,1,10
5390,03-31-2015,20,36,1358,667,16675,667,Each,1,10
5399,04-01-2015,20,36,1360,664,16600,664,Each,1,10
5408,04-02-2015,20,36,1362,668,16700,668,Each,1,10
5417,04-03-2015,20,36,1364,674,16850,674,Each,1,10
5431,04-06-2015,20,36,1368,674,16850,674,Each,1,10
5440,04-07-2015,20,36,1370,678,16950,678,Each,1,10
5449,04-08-2015,20,36,1372,682,17050,682,Each,1,10
5458,04-09-2015,20,36,1374,686,17150,686,Each,1,10
5467,04-10-2015,20,36,1376,692,17300,692,Each,1,10
5481,04-13-2015,20,36,1380,684,17100,684,Each,1,10
5490,04-14-2015,20,36,1382,696,17400,696,Each,1,10
5499,04-15-2015,20,36,1384,697,17425,697,Each,1,10
5508,04-16-2015,20,36,1386,703,17575,703,Each,1,10
5517,04-17-2015,20,36,1388,709,17725,709,Each,1,10
5528,04-20-2015,20,36,1391,727,18175,727,Each,1,10
5537,04-21-2015,20,36,1393,733,18325,733,Each,1,10
5546,04-22-2015,20,36,1395,730,18250,730,Each,1,10
5555,04-23-2015,20,36,1397,735,18375,735,Each,1,10
5564,04-24-2015,20,36,1399,736,18400,736,Each,1,10
5575,04-27-2015,20,36,1403,732,18300,732,Each,1,10
5584,04-28-2015,20,36,1405,729,18225,729,Each,1,10
5593,04-29-2015,20,36,1407,726,18150,726,Each,1,10
5602,04-30-2015,20,36,1409,732,18300,732,Each,1,10
5611,05-01-2015,20,36,1411,729,18225,729,Each,1,10
5620,05-04-2015,20,36,1413,759,18975,759,Each,1,10
5629,05-05-2015,20,36,1415,766,19150,766,Each,1,10
5638,05-06-2015,20,36,1417,763,19075,763,Each,1,10
5647,05-07-2015,20,36,1419,778,19450,778,Each,1,10
5656,05-08-2015,20,36,1421,794,19850,794,Each,1,10
5663,05-09-2015,20,36,1423,14,350,14,Each,1,10
5670,05-11-2015,20,36,1425,805,20125,805,Each,1,10
5679,05-12-2015,20,36,1427,809,20225,809,Each,1,10
5688,05-13-2015,20,36,1429,821,20525,821,Each,1,10
5697,05-14-2015,20,36,1431,833,20825,833,Each,1,10
5706,05-15-2015,20,36,1433,830,20750,830,Each,1,10
5714,05-16-2015,20,36,1435,8,200,8,Each,1,10
5723,05-18-2015,20,36,1437,835,20875,835,Each,1,10
5732,05-19-2015,20,36,1439,832,20800,832,Each,1,10
5741,05-20-2015,20,36,1441,851,21275,851,Each,1,10
5750,05-21-2015,20,36,1443,857,21425,857,Each,1,10
5759,05-22-2015,20,36,1445,860,21500,860,Each,1,10
5773,05-25-2015,20,36,1449,851,21275,851,Each,1,10
5782,05-26-2015,20,36,1451,860,21500,860,Each,1,10
5791,05-27-2015,20,36,1453,860,21500,860,Each,1,10
5800,05-28-2015,20,36,1455,865,21625,865,Each,1,10
5809,05-29-2015,20,36,1457,880,22000,880,Each,1,10
5816,05-30-2015,20,36,1459,6,150,6,Each,1,10
5823,06-01-2015,20,36,1461,883,22075,883,Each,1,10
5832,06-02-2015,20,36,1463,892,22300,892,Each,1,10
5841,06-03-2015,20,36,1465,898,22450,898,Each,1,10
5850,06-04-2015,20,36,1467,904,22600,904,Each,1,10
5859,06-05-2015,20,36,1469,914,22850,914,Each,1,10
5865,06-06-2015,20,36,1471,13,325,13,Each,1,10
5873,06-08-2015,20,36,1473,940,23500,940,Each,1,10
5882,06-09-2015,20,36,1475,937,23425,937,Each,1,10
5891,06-10-2015,20,36,1477,941,23525,941,Each,1,10
5900,06-11-2015,20,36,1479,940,23500,940,Each,1,10
5909,06-12-2015,20,36,1481,947,23675,947,Each,1,10
5920,06-15-2015,20,36,1485,938,23450,938,Each,1,10
5929,06-16-2015,20,36,1487,955,23875,955,Each,1,10
5938,06-17-2015,20,36,1489,960,24000,960,Each,1,10
5947,06-18-2015,20,36,1491,965,24125,965,Each,1,10
5956,06-19-2015,20,36,1493,965,24125,965,Each,1,10
5960,06-20-2015,20,36,1495,10,250,10,Each,1,10
5968,06-22-2015,20,36,1497,972,24300,972,Each,1,10
5977,06-23-2015,20,36,1499,978,24450,978,Each,1,10
5986,06-24-2015,20,36,1501,975,24375,975,Each,1,10
5995,06-25-2015,20,36,1503,977,24425,977,Each,1,10
6004,06-26-2015,20,36,1505,974,24350,974,Each,1,10
6013,06-29-2015,20,36,1507,984,24600,984,Each,1,10
6022,06-30-2015,20,36,1509,981,24525,981,Each,1,10
6031,07-01-2015,20,36,1511,992,24800,992,Each,1,10
6040,07-02-2015,20,36,1513,995,24875,995,Each,1,10
6049,07-03-2015,20,36,1515,1001,25025,1001,Each,1,10
6053,07-04-2015,20,36,1517,6,150,6,Each,1,10
6060,07-06-2015,20,36,1519,1025,25625,1025,Each,1,10
6069,07-07-2015,20,36,1521,1026,25650,1026,Each,1,10
6078,07-08-2015,20,36,1523,1023,25575,1023,Each,1,10
6087,07-09-2015,20,36,1525,1020,25500,1020,Each,1,10
6096,07-10-2015,20,36,1527,1017,25425,1017,Each,1,10
6109,07-13-2015,20,36,1531,1017,25425,1017,Each,1,10
6118,07-14-2015,20,36,1533,1031,25775,1031,Each,1,10
6127,07-15-2015,20,36,1535,1032,25800,1032,Each,1,10
6136,07-16-2015,20,36,1537,1033,25825,1033,Each,1,10
6145,07-17-2015,20,36,1539,1030,25750,1030,Each,1,10
6157,07-20-2015,20,36,1543,1036,25900,1036,Each,1,10
6166,07-21-2015,20,36,1545,1033,25825,1033,Each,1,10
6175,07-22-2015,20,36,1547,1049,26225,1049,Each,1,10
6184,07-23-2015,20,36,1549,1063,26575,1063,Each,1,10
6193,07-24-2015,20,36,1551,1073,26825,1073,Each,1,10
6199,07-25-2015,20,36,1553,8,200,8,Each,1,10
6208,07-27-2015,20,36,1555,1078,26950,1078,Each,1,10
6217,07-28-2015,20,36,1557,1075,26875,1075,Each,1,10
6226,07-29-2015,20,36,1559,1076,26900,1076,Each,1,10
6235,07-30-2015,20,36,1561,1083,27075,1083,Each,1,10
6244,07-31-2015,20,36,1563,1086,27150,1086,Each,1,10
6256,08-03-2015,20,36,1566,1080,27000,1080,Each,1,10
6265,08-04-2015,20,36,1568,1077,26925,1077,Each,1,10
6274,08-05-2015,20,36,1570,1076,26900,1076,Each,1,10
6283,08-06-2015,20,36,1572,1073,26825,1073,Each,1,10
6292,08-07-2015,20,36,1574,1070,26750,1070,Each,1,10
6307,08-10-2015,20,36,1578,1070,26750,1070,Each,1,10
6316,08-11-2015,20,36,1580,1067,26675,1067,Each,1,10
6325,08-12-2015,20,36,1582,1075,26875,1075,Each,1,10
6334,08-13-2015,20,36,1584,1080,27000,1080,Each,1,10
6343,08-14-2015,20,36,1586,1077,26925,1077,Each,1,10
6355,08-17-2015,20,36,1589,1071,26775,1071,Each,1,10
6364,08-18-2015,20,36,1591,1068,26700,1068,Each,1,10
6373,08-19-2015,20,36,1593,1089,27225,1089,Each,1,10
6382,08-20-2015,20,36,1595,1092,27300,1092,Each,1,10
6391,08-21-2015,20,36,1597,1089,27225,1089,Each,1,10
6404,08-24-2015,20,36,1601,1090,27250,1090,Each,1,10
6413,08-25-2015,20,36,1603,1089,27225,1089,Each,1,10
6422,08-26-2015,20,36,1605,1086,27150,1086,Each,1,10
6431,08-27-2015,20,36,1607,1083,27075,1083,Each,1,10
6440,08-28-2015,20,36,1609,1099,27475,1099,Each,1,10
6451,08-31-2015,20,36,1613,1096,27400,1096,Each,1,10
6460,09-01-2015,20,36,1615,1103,27575,1103,Each,1,10
6469,09-02-2015,20,36,1617,1102,27550,1102,Each,1,10
6478,09-03-2015,20,36,1619,1099,27475,1099,Each,1,10
6487,09-04-2015,20,36,1621,1096,27400,1096,Each,1,10
6503,09-07-2015,20,36,1625,1089,27225,1089,Each,1,10
6512,09-08-2015,20,36,1627,1098,27450,1098,Each,1,10
6521,09-09-2015,20,36,1629,1102,27550,1102,Each,1,10
6530,09-10-2015,20,36,1631,1107,27675,1107,Each,1,10
6539,09-11-2015,20,36,1633,1112,27800,1112,Each,1,10
6549,09-14-2015,20,36,1636,1106,27650,1106,Each,1,10
6558,09-15-2015,20,36,1638,1115,27875,1115,Each,1,10
6567,09-16-2015,20,36,1640,1120,28000,1120,Each,1,10
6576,09-17-2015,20,36,1642,1137,28425,1137,Each,1,10
6585,09-18-2015,20,36,1644,1143,28575,1143,Each,1,10
6590,09-19-2015,20,36,1646,9,225,9,Each,1,10
6598,09-21-2015,20,36,1648,1162,29050,1162,Each,1,10
6607,09-22-2015,20,36,1650,1159,28975,1159,Each,1,10
6616,09-23-2015,20,36,1652,1162,29050,1162,Each,1,10
6625,09-24-2015,20,36,1654,1163,29075,1163,Each,1,10
6634,09-25-2015,20,36,1656,1170,29250,1170,Each,1,10
6648,09-28-2015,20,36,1659,1172,29300,1172,Each,1,10
6657,09-29-2015,20,36,1661,1197,29925,1197,Each,1,10
6666,09-30-2015,20,36,1663,1195,29875,1195,Each,1,10
6675,10-01-2015,20,36,1665,1199,29975,1199,Each,1,10
6684,10-02-2015,20,36,1667,1203,30075,1203,Each,1,10
6689,10-03-2015,20,36,1669,5,125,5,Each,1,10
6696,10-05-2015,20,36,1671,1205,30125,1205,Each,1,10
6705,10-06-2015,20,36,1673,1216,30400,1216,Each,1,10
6714,10-07-2015,20,36,1675,1230,30750,1230,Each,1,10
6723,10-08-2015,20,36,1677,1239,30975,1239,Each,1,10
6732,10-09-2015,20,36,1679,1236,30900,1236,Each,1,10
6744,10-12-2015,20,36,1683,1227,30675,1227,Each,1,10
6753,10-13-2015,20,36,1685,1224,30600,1224,Each,1,10
6762,10-14-2015,20,36,1687,1233,30825,1233,Each,1,10
6771,10-15-2015,20,36,1689,1232,30800,1232,Each,1,10
6780,10-16-2015,20,36,1691,1238,30950,1238,Each,1,10
6785,10-17-2015,20,36,1693,6,150,6,Each,1,10
6792,10-19-2015,20,36,1695,1241,31025,1241,Each,1,10
6801,10-20-2015,20,36,1697,1238,30950,1238,Each,1,10
6810,10-21-2015,20,36,1699,1242,31050,1242,Each,1,10
6819,10-22-2015,20,36,1701,1239,30975,1239,Each,1,10
6828,10-23-2015,20,36,1703,1236,30900,1236,Each,1,10
6841,10-26-2015,20,36,1707,1236,30900,1236,Each,1,10
6850,10-27-2015,20,36,1709,1233,30825,1233,Each,1,10
6859,10-28-2015,20,36,1711,1230,30750,1230,Each,1,10
6868,10-29-2015,20,36,1713,1230,30750,1230,Each,1,10
6877,10-30-2015,20,36,1715,1230,30750,1230,Each,1,10
6891,11-02-2015,20,36,1719,1230,30750,1230,Each,1,10
6900,11-03-2015,20,36,1721,1229,30725,1229,Each,1,10
6909,11-04-2015,20,36,1723,1239,30975,1239,Each,1,10
6918,11-05-2015,20,36,1725,1236,30900,1236,Each,1,10
6927,11-06-2015,20,36,1727,1238,30950,1238,Each,1,10
6931,11-07-2015,20,36,1729,2,50,2,Each,1,10
6938,11-09-2015,20,36,1731,1267,31675,1267,Each,1,10
6947,11-10-2015,20,36,1733,1273,31825,1273,Each,1,10
6956,11-11-2015,20,36,1735,1284,32100,1284,Each,1,10
6965,11-12-2015,20,36,1737,1281,32025,1281,Each,1,10
6974,11-13-2015,20,36,1739,1293,32325,1293,Each,1,10
6980,11-14-2015,20,36,1741,8,200,8,Each,1,10
6988,11-16-2015,20,36,1743,1304,32600,1304,Each,1,10
6997,11-17-2015,20,36,1745,1311,32775,1311,Each,1,10
7006,11-18-2015,20,36,1747,1319,32975,1319,Each,1,10
7015,11-19-2015,20,36,1749,1324,33100,1324,Each,1,10
7024,11-20-2015,20,36,1751,1330,33250,1330,Each,1,10
7034,11-23-2015,20,36,1754,1331,33275,1331,Each,1,10
7043,11-24-2015,20,36,1756,1340,33500,1340,Each,1,10
7052,11-25-2015,20,36,1758,1337,33425,1337,Each,1,10
7061,11-26-2015,20,36,1760,1334,33350,1334,Each,1,10
7070,11-27-2015,20,36,1762,1339,33475,1339,Each,1,10
7080,11-30-2015,20,36,1765,1336,33400,1336,Each,1,10
7089,12-01-2015,20,36,1767,1341,33525,1341,Each,1,10
7098,12-02-2015,20,36,1769,1338,33450,1338,Each,1,10
7107,12-03-2015,20,36,1771,1344,33600,1344,Each,1,10
7116,12-04-2015,20,36,1773,1341,33525,1341,Each,1,10
7130,12-07-2015,20,36,1777,1344,33600,1344,Each,1,10
7139,12-08-2015,20,36,1779,1361,34025,1361,Each,1,10
7148,12-09-2015,20,36,1781,1358,33950,1358,Each,1,10
7157,12-10-2015,20,36,1783,1355,33875,1355,Each,1,10
