Stock_Item_Key,Stock_Item,Selling_Package,Buying_Package,Brand,Size,Lead_Time_Days,Quantity_Per_Outer,Is_Chiller_Stock,Barcode,Tax_Rate,Unit_Price,Recommended_Retail_Price,Typical_Weight_Per_Unit,Lineage_Key,Purchase_Key,DATE_TEMP,Supplier_Key,WWI_Purchase_Order_ID,Ordered_Outers,Ordered_Quantity,Received_Outers,Package,Is_Order_Finalized,Color,End_Of_Month,DATE_YEAR,DATE_QUARTER,DATE_MONTH,Price_Category
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6406,2015-08-24,20,1601,2320,23200,2320,Each,1,Red,2015-08-31,2015,3,8,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6415,2015-08-25,20,1603,2331,23310,2331,Each,1,Red,2015-08-31,2015,3,8,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6424,2015-08-26,20,1605,2335,23350,2335,Each,1,Red,2015-08-31,2015,3,8,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6433,2015-08-27,20,1607,2343,23430,2343,Each,1,Red,2015-08-31,2015,3,8,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6442,2015-08-28,20,1609,2341,23410,2341,Each,1,Red,2015-08-31,2015,3,8,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6453,2015-08-31,20,1613,2338,23380,2338,Each,1,Red,2015-08-31,2015,3,8,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6462,2015-09-01,20,1615,2336,23360,2336,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6471,2015-09-02,20,1617,2334,23340,2334,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6480,2015-09-03,20,1619,2337,23370,2337,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6489,2015-09-04,20,1621,2344,23440,2344,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6505,2015-09-07,20,1625,2355,23550,2355,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6514,2015-09-08,20,1627,2353,23530,2353,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6523,2015-09-09,20,1629,2364,23640,2364,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6532,2015-09-10,20,1631,2380,23800,2380,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6541,2015-09-11,20,1633,2381,23810,2381,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6551,2015-09-14,20,1636,2377,23770,2377,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6560,2015-09-15,20,1638,2393,23930,2393,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6569,2015-09-16,20,1640,2391,23910,2391,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6578,2015-09-17,20,1642,2393,23930,2393,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6587,2015-09-18,20,1644,2400,24000,2400,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6591,2015-09-19,20,1646,14,140,14,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6600,2015-09-21,20,1648,2416,24160,2416,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6609,2015-09-22,20,1650,2423,24230,2423,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6618,2015-09-23,20,1652,2421,24210,2421,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6627,2015-09-24,20,1654,2419,24190,2419,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6636,2015-09-25,20,1656,2427,24270,2427,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6650,2015-09-28,20,1659,2428,24280,2428,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6659,2015-09-29,20,1661,2468,24680,2468,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6668,2015-09-30,20,1663,2468,24680,2468,Each,1,Red,2015-09-30,2015,3,9,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6677,2015-10-01,20,1665,2466,24660,2466,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6686,2015-10-02,20,1667,2465,24650,2465,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6698,2015-10-05,20,1671,2459,24590,2459,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6707,2015-10-06,20,1673,2465,24650,2465,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6716,2015-10-07,20,1675,2463,24630,2463,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6725,2015-10-08,20,1677,2461,24610,2461,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6734,2015-10-09,20,1679,2485,24850,2485,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6746,2015-10-12,20,1683,2481,24810,2481,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6755,2015-10-13,20,1685,2487,24870,2487,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6764,2015-10-14,20,1687,2486,24860,2486,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6773,2015-10-15,20,1689,2493,24930,2493,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6782,2015-10-16,20,1691,2498,24980,2498,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6794,2015-10-19,20,1695,2512,25120,2512,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6803,2015-10-20,20,1697,2510,25100,2510,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6812,2015-10-21,20,1699,2516,25160,2516,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6821,2015-10-22,20,1701,2529,25290,2529,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6830,2015-10-23,20,1703,2532,25320,2532,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6834,2015-10-24,20,1705,8,80,8,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6843,2015-10-26,20,1707,2548,25480,2548,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6852,2015-10-27,20,1709,2554,25540,2554,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6861,2015-10-28,20,1711,2567,25670,2567,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6870,2015-10-29,20,1713,2565,25650,2565,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6879,2015-10-30,20,1715,2563,25630,2563,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6884,2015-10-31,20,1717,8,80,8,Each,1,Red,2015-10-31,2015,4,10,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6893,2015-11-02,20,1719,2569,25690,2569,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6902,2015-11-03,20,1721,2570,25700,2570,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6911,2015-11-04,20,1723,2568,25680,2568,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6920,2015-11-05,20,1725,2566,25660,2566,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6929,2015-11-06,20,1727,2574,25740,2574,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6940,2015-11-09,20,1731,2573,25730,2573,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6949,2015-11-10,20,1733,2571,25710,2571,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6958,2015-11-11,20,1735,2587,25870,2587,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6967,2015-11-12,20,1737,2595,25950,2595,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6976,2015-11-13,20,1739,2606,26060,2606,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6981,2015-11-14,20,1741,1,10,1,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6990,2015-11-16,20,1743,2605,26050,2605,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,6999,2015-11-17,20,1745,2610,26100,2610,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7008,2015-11-18,20,1747,2608,26080,2608,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7017,2015-11-19,20,1749,2625,26250,2625,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7026,2015-11-20,20,1751,2630,26300,2630,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7036,2015-11-23,20,1754,2626,26260,2626,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7045,2015-11-24,20,1756,2624,26240,2624,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7054,2015-11-25,20,1758,2630,26300,2630,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7063,2015-11-26,20,1760,2628,26280,2628,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7072,2015-11-27,20,1762,2629,26290,2629,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7082,2015-11-30,20,1765,2626,26260,2626,Each,1,Red,2015-11-30,2015,4,11,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7091,2015-12-01,20,1767,2624,26240,2624,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7100,2015-12-02,20,1769,2628,26280,2628,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7109,2015-12-03,20,1771,2636,26360,2636,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7118,2015-12-04,20,1773,2634,26340,2634,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7123,2015-12-05,20,1775,12,120,12,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7132,2015-12-07,20,1777,2655,26550,2655,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7141,2015-12-08,20,1779,2661,26610,2661,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7150,2015-12-09,20,1781,2661,26610,2661,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7159,2015-12-10,20,1783,2659,26590,2659,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7168,2015-12-11,20,1785,2657,26570,2657,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7173,2015-12-12,20,1787,10,100,10,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7182,2015-12-14,20,1789,2674,26740,2674,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7191,2015-12-15,20,1791,2672,26720,2672,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7200,2015-12-16,20,1793,2675,26750,2675,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7209,2015-12-17,20,1795,2673,26730,2673,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7218,2015-12-18,20,1797,2676,26760,2676,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7223,2015-12-19,20,1799,6,60,6,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7232,2015-12-21,20,1801,2689,26890,2689,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7241,2015-12-22,20,1803,2687,26870,2687,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7250,2015-12-23,20,1805,2695,26950,2695,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7259,2015-12-24,20,1807,2693,26930,2693,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7268,2015-12-25,20,1809,2700,27000,2700,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7271,2015-12-26,20,1811,10,100,10,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7280,2015-12-28,20,1813,2729,27290,2729,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7289,2015-12-29,20,1815,2727,27270,2727,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7298,2015-12-30,20,1817,2725,27250,2725,Each,1,Red,2015-12-31,2015,4,12,B
16,Tape dispenser (Red),Each,Each,N/A,N/A,20,10,0,N/A,20,32,47.84,1,5,7307,2015-12-31,20,1819,2723,27230,2723,Each,1,Red,2015-12-31,2015,4,12,B
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4776,2015-01-01,20,1211,1348,32352,1348,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4785,2015-01-02,20,1213,1346,32304,1346,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4798,2015-01-05,20,1216,1343,32232,1343,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4807,2015-01-06,20,1218,1356,32544,1356,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4816,2015-01-07,20,1220,1359,32616,1359,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4825,2015-01-08,20,1222,1360,32640,1360,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4834,2015-01-09,20,1224,1358,32592,1358,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4844,2015-01-12,20,1227,1354,32496,1354,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4853,2015-01-13,20,1229,1352,32448,1352,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4862,2015-01-14,20,1231,1361,32664,1361,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4871,2015-01-15,20,1233,1365,32760,1365,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4880,2015-01-16,20,1235,1363,32712,1363,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4890,2015-01-19,20,1238,1359,32616,1359,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4899,2015-01-20,20,1240,1359,32616,1359,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4908,2015-01-21,20,1242,1357,32568,1357,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4917,2015-01-22,20,1244,1357,32568,1357,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4926,2015-01-23,20,1246,1355,32520,1355,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4939,2015-01-26,20,1250,1353,32472,1353,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4948,2015-01-27,20,1252,1355,32520,1355,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4957,2015-01-28,20,1254,1353,32472,1353,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4966,2015-01-29,20,1256,1359,32616,1359,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4975,2015-01-30,20,1258,1365,32760,1365,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4980,2015-01-31,20,1260,7,168,7,Each,1,"",2015-01-31,2015,1,1,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4989,2015-02-02,20,1262,1373,32952,1373,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,4998,2015-02-03,20,1264,1385,33240,1385,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,5007,2015-02-04,20,1266,1401,33624,1401,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,5016,2015-02-05,20,1268,1399,33576,1399,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,5025,2015-02-06,20,1270,1397,33528,1397,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,5028,2015-02-07,20,1271,2,48,2,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,5037,2015-02-09,20,1273,1411,33864,1411,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,5046,2015-02-10,20,1275,1415,33960,1415,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,5055,2015-02-11,20,1277,1419,34056,1419,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,5064,2015-02-12,20,1279,1420,34080,1420,Each,1,"",2015-02-28,2015,1,2,E
27,Black and orange glass with care despatch tape 48mmx75m,Each,Each,N/A,48mmx75m,14,24,0,N/A,14,3,5.53,0.5,5,5073,2015-02-13,20,1281,1418,34032,1418,Each,1,"",2015-02-28,2015,1,2,E
